书写/显示语言,目标类别,目标槽位,词形,逐格依据,原填充色
Μινωικά · 米诺斯语,语言名,炎语,Γιανικά,语言学推拟：希腊语语言名构词,FFE9DDF6
Найтзморан хэл · 梦魇语,语言名,阿戈尔语,Эгир хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,玻利瓦尔语,Боливар хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,哥伦比亚语,Колумби хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,杜林语,Дурин хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,高卢语,Галл хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,东国语,Хигаши хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,伊比利亚语（西语型）,Ибери хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,伊比利亚语（葡语型）,Ибери хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,卡兹戴尔语,Каздел хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,卡西米尔语,Казимеж хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,谢拉格语,Кьераг хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,拉特兰语,Латерано хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,莱塔尼亚语,Лейтаньен хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,龙门话,Лүнмэнь хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,米诺斯语,Минос хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,梦魇语,Найтзморан хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,雷姆必拓区域语体,Рим Биллитон хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,萨米诸语言,Сами хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,萨尔贡诸语言,Саргон хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,汐斯塔克里奥尔语,Сиеста хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,叙拉古语,Сиракуза хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,塔拉语,Тара хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,乌萨斯语,Урсус хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,维多利亚语,Виктория хэл,待人工审核：蒙古语型构词,FFF5CBCB
Найтзморан хэл · 梦魇语,语言名,炎语,Янь хэл,待人工审核：蒙古语型构词,FFF5CBCB
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,阿戈尔语,Aegirian,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,玻利瓦尔语,Bolivarian,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,哥伦比亚语,Columbian,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,杜林语,Durish,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,高卢语,Gaulish,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,东国语,Higashinese,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,伊比利亚语（西语型）,Iberian (Spanish-like),国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,伊比利亚语（葡语型）,Iberian (Portuguese-like),国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,卡兹戴尔语,Kazdelian,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,卡西米尔语,Kazimierzian,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,谢拉格语,Kjeragi,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,拉特兰语,Lateran,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,莱塔尼亚语,Leithanian,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,龙门话,Lungmenite,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,米诺斯语,Minoan,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,梦魇语,Nightzmoran,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,雷姆必拓区域语体,Rim Billiton common language,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,萨米诸语言,Sami languages,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,萨尔贡诸语言,Sargonian languages,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,汐斯塔克里奥尔语,Siestan Creole,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,叙拉古语,Siracusan,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,塔拉语,Taran,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,乌萨斯语,Ursine,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,维多利亚语,Victorian,国际服词形/说明性限定,FFDDEEDC
Victorian (Rim Billiton) · 雷姆必拓区域语体,语言名,炎语,Yanese,国际服词形/说明性限定,FFDDEEDC
Sámegiella · 萨米诸语言,语言名,阿戈尔语,Ægir giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,玻利瓦尔语,Bolívar giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,哥伦比亚语,Columbia giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,杜林语,Durin giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,高卢语,Gaul giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,东国语,Higashi giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,伊比利亚语（西语型）,Iberia giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,伊比利亚语（葡语型）,Iberia giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,卡兹戴尔语,Kazdel giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,卡西米尔语,Kazimierz giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,谢拉格语,Kjerag giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,拉特兰语,Laterano giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,莱塔尼亚语,Leithanien giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,龙门话,Lungmen giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,米诺斯语,Minos giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,梦魇语,Nightzmora giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,雷姆必拓区域语体,Rim Billiton giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,萨米诸语言,Sámegiella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,萨尔贡诸语言,Sargon giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,汐斯塔克里奥尔语,Siesta giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,叙拉古语,Siracusa giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,塔拉语,Tara giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,乌萨斯语,Ursus giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,维多利亚语,Victoria giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
Sámegiella · 萨米诸语言,语言名,炎语,Yan giella,待人工审核：北萨米代理，不代表萨米全域,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,阿戈尔语,لغة إيغير,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,玻利瓦尔语,لغة بوليفار,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,哥伦比亚语,لغة كولومبيا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,杜林语,لغة دورين,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,高卢语,لغة غال,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,东国语,لغة هيغاشي,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,伊比利亚语（西语型）,لغة إيبيريا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,伊比利亚语（葡语型）,لغة إيبيريا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,卡兹戴尔语,لغة كازدل,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,卡西米尔语,لغة كازيميرز,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,谢拉格语,لغة كيراغ,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,拉特兰语,لغة لاتيرانو,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,莱塔尼亚语,لغة ليثانيان,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,龙门话,لغة لونغمِن,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,米诺斯语,لغة مينوس,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,梦魇语,لغة نايتزمورا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,雷姆必拓区域语体,لغة ريم بيليتون,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,萨米诸语言,لغة سامي,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,萨尔贡诸语言,لغات سارغون,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,汐斯塔克里奥尔语,لغة سيستا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,叙拉古语,لغة سيراكوزا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,塔拉语,لغة تارا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,乌萨斯语,لغة أورسوس,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,维多利亚语,لغة فيكتوريا,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
لغات سارغون · 萨尔贡诸语言,语言名,炎语,لغة يان,待人工审核：阿拉伯语型次区域候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,阿戈尔语,Lang Ejir,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,玻利瓦尔语,Lang Bolivar,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,哥伦比亚语,Lang Kolonbi,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,杜林语,Lang Duren,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,高卢语,Lang Gol,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,东国语,Lang Igashi,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,伊比利亚语（西语型）,Lang Iberi,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,伊比利亚语（葡语型）,Lang Iberi,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,卡兹戴尔语,Lang Kazdel,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,卡西米尔语,Lang Kazimierz,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,谢拉格语,Lang Kjerag,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,拉特兰语,Lang Laterano,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,莱塔尼亚语,Lang Leithanien,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,龙门话,Lang Lungmen,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,米诺斯语,Lang Minos,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,梦魇语,Lang Nightzmora,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,雷姆必拓区域语体,Lang Rim Billiton,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,萨米诸语言,Lang Sami,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,萨尔贡诸语言,Lang Sargon,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,汐斯塔克里奥尔语,Kreyòl Siesta,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,叙拉古语,Lang Siracusa,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,塔拉语,Lang Tara,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,乌萨斯语,Lang Ursus,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,维多利亚语,Lang Viktorya,待人工审核：克里奥尔代理候选,FFF5CBCB
Kreyòl Siesta · 汐斯塔克里奥尔语,语言名,炎语,Lang Yan,待人工审核：克里奥尔代理候选,FFF5CBCB
Siracusano · 叙拉古语,语言名,阿戈尔语,Aegiriano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,玻利瓦尔语,plurilingue: iberiano bolivariano / vittoriano / leithaniano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,哥伦比亚语,Columbiano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,杜林语,Duriniano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,高卢语,Gallico,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,东国语,Higashiano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,伊比利亚语（西语型）,Iberiano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,伊比利亚语（葡语型）,Iberiano · 葡语型,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,卡兹戴尔语,Kazdeliano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,卡西米尔语,Kazimierziano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,谢拉格语,Kjeraghese,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,拉特兰语,Lateranense,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,莱塔尼亚语,Leithaniano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,龙门话,Lungmenese,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,米诺斯语,Minoico,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,梦魇语,Nightzmoriano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,雷姆必拓区域语体,lingua comune di Rim Billiton,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,萨米诸语言,lingue sami,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,萨尔贡诸语言,dialetti sargoniani,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,汐斯塔克里奥尔语,creolo siestano + altre lingue,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,叙拉古语,Siracusano,语言学推拟·中；语言名：语言学推拟·高,FFE9DDF6
Siracusano · 叙拉古语,语言名,塔拉语,Tengae / tarano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,乌萨斯语,Ursino,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,维多利亚语,Vittoriano,语言学推拟·中,FFE9DDF6
Siracusano · 叙拉古语,语言名,炎语,Yanese,语言学推拟·中,FFE9DDF6
Tengae · 塔拉语,语言名,阿戈尔语,teanga Ægir,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,玻利瓦尔语,teanga Bolívar,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,哥伦比亚语,teanga Columbia,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,杜林语,teanga Durin,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,高卢语,teanga Gaul,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,东国语,teanga Higashi,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,伊比利亚语（西语型）,teanga Iberia,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,伊比利亚语（葡语型）,teanga Iberia · 葡语型,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,卡兹戴尔语,teanga Kazdel,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,卡西米尔语,teanga Kazimierz,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,谢拉格语,teanga Kjerag,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,拉特兰语,teanga Laterano,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,莱塔尼亚语,teanga Leithanien,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,龙门话,teanga Lungmen,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,米诺斯语,teanga Minos,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,梦魇语,teanga Nightzmora,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,雷姆必拓区域语体,teanga Rim Billiton,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,萨米诸语言,teanga Sami,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,萨尔贡诸语言,teanga Sargon,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,汐斯塔克里奥尔语,teanga Siesta,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,叙拉古语,teanga Siracusa,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,塔拉语,Tengae,保留原名；语言名：多服直接文本,FFF5CBCB
Tengae · 塔拉语,语言名,乌萨斯语,teanga Ursus,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,维多利亚语,teanga Victoria,保留原名,FFF5CBCB
Tengae · 塔拉语,语言名,炎语,teanga Yan,保留原名,FFF5CBCB
Урсусский · 乌萨斯语,语言名,阿戈尔语,эгирский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,玻利瓦尔语,многоязычие: боливарский иберийский / викторианский / лейтанский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,哥伦比亚语,колумбийский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,杜林语,дуринский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,高卢语,галльский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,东国语,хигасийский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,伊比利亚语（西语型）,иберийский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,伊比利亚语（葡语型）,иберийский · 葡语型,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,卡兹戴尔语,каздельский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,卡西米尔语,казимежский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,谢拉格语,кьерагский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,拉特兰语,латеранский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,莱塔尼亚语,лейтанский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,龙门话,лунмэньский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,米诺斯语,миноский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,梦魇语,найтзморанский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,雷姆必拓区域语体,общий язык Рим Биллитон,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,萨米诸语言,языки сами,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,萨尔贡诸语言,саргонские диалекты,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,汐斯塔克里奥尔语,сиестанский креольский + другие,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,叙拉古语,сиракузанский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,塔拉语,Tengae / таранский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,乌萨斯语,урсусский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,维多利亚语,викторианский,语言学推拟·中,FFE9DDF6
Урсусский · 乌萨斯语,语言名,炎语,яньский,语言学推拟·中,FFE9DDF6
Victorian · 维多利亚语,语言名,阿戈尔语,Aegirian,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,玻利瓦尔语,Bolivarian,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,哥伦比亚语,Columbian,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,杜林语,Durish,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,高卢语,Gaulish,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,东国语,Higashinese,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,伊比利亚语（西语型）,Iberian (Spanish-like),国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,伊比利亚语（葡语型）,Iberian (Portuguese-like),国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,卡兹戴尔语,Kazdelian,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,卡西米尔语,Kazimierzian,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,谢拉格语,Kjeragi,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,拉特兰语,Lateran,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,莱塔尼亚语,Leithanian,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,龙门话,Lungmenite,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,米诺斯语,Minoan,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,梦魇语,Nightzmoran,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,雷姆必拓区域语体,Rim Billiton common language,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,萨米诸语言,Sami languages,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,萨尔贡诸语言,Sargonian languages,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,汐斯塔克里奥尔语,Siestan Creole,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,叙拉古语,Siracusan,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,塔拉语,Taran,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,乌萨斯语,Ursine,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,维多利亚语,Victorian,国际服词形/说明性限定,FFDDEEDC
Victorian · 维多利亚语,语言名,炎语,Yanese,国际服词形/说明性限定,FFDDEEDC
炎文 · 炎语,语言名,阿戈尔语,阿戈尔语,简中常用/编辑归纳；逐项待核,FFF9E0C7
炎文 · 炎语,语言名,玻利瓦尔语,玻利瓦尔语,简中常用/编辑归纳；逐项待核,FFF9E0C7
炎文 · 炎语,语言名,哥伦比亚语,哥伦比亚语,简中常用/编辑归纳；逐项待核,FFF9E0C7
炎文 · 炎语,语言名,杜林语,杜林语,简中常用/编辑归纳；逐项待核,FFF9E0C7
炎文 · 炎语,语言名,高卢语,高卢语,简中常用/编辑归纳；逐项待核,FFF9E0C7
